date,ticker,close
2026-09-17,CIFR,17.12
2026-09-17,OKLO,38.1
2026-09-17,SSD,172.82
2026-09-17,LUMN,6.805
2026-09-17,OMF,60.945
2026-09-17,FSS,114.64
2026-09-17,Z,30.9746
2026-09-17,MSA,179.755
2026-09-17,RYTM,100.71
2026-09-17,BLTE,171.98
2026-09-17,MGY,25.755
2026-09-17,DUOL,146.38
2026-09-17,MSM,122.36
2026-09-17,PACS,42.945
2026-09-17,MXL,74.97
2026-09-17,HXL,89.7
2026-09-17,TTD,14.38
2026-09-17,ACT,49.1
2026-09-17,TEX,59.04
2026-09-17,CGON,75.82
2026-09-17,AWI,158.79
2026-09-17,NCLH,14.6
2026-09-17,ESE,258.225
2026-09-17,ETSY,72.72
2026-09-17,WEX,195.465
2026-09-17,HIMS,28.54
2026-09-17,QBTS,17.465
2026-09-17,POWL,181.59
2026-09-17,CHE,506.18
2026-09-17,PLXS,247.55
2026-09-17,LNTH,100.98
2026-09-17,URBN,76.68
2026-09-17,SFM,70.235
2026-09-17,AN,198.05
2026-09-17,AMRX,18.77
2026-09-17,XE,16.06
2026-09-17,VNO,34.74
2026-09-17,LW,47.18
2026-09-17,VCTR,104.99
2026-09-17,RUSHB,55.32
2026-09-17,TXNM,58.465
2026-09-17,UBSI,47.225
2026-09-17,MAC,22.655
2026-09-17,AAON,77.71
2026-09-17,MIRM,98.64
2026-09-17,GATX,180.94
2026-09-17,CPB,21.375
2026-09-17,ORKA,96.26
2026-09-17,BLDR,59.09
2026-09-17,ALGM,34.065
2026-09-17,HR,18.475
2026-09-17,LQDA,70.69
2026-09-17,FNB,17.895
2026-09-17,QLYS,182.595
2026-09-17,SWX,87.145
2026-09-17,ENS,174.73
2026-09-17,INGR,99.25
2026-09-17,PJT,151.415
2026-09-17,INGM,26.84
2026-09-17,CMSC,20.68
2026-09-17,KNSA,79.31
2026-09-17,JOBY,6.22
2026-09-17,RNG,74.005
2026-09-17,MMED,21.88
2026-09-17,VSXY,76.9299
2026-09-17,ACI,12.64
2026-09-17,LEA,124.215
2026-09-17,CVLT,147.71
2026-09-17,CMSD,20.43
2026-09-17,TVTX,64.855
2026-09-17,CACC,588.535
2026-09-17,NPO,288.01
2026-09-17,MTG,29.69
2026-09-17,POOL,167.35
2026-09-17,PL,16.71
2026-09-17,EPAM,117.68
2026-09-17,CRUS,120.665
2026-09-17,RDNT,76.83
2026-09-17,CZR,29.645
2026-09-17,LOAR,64.03
2026-09-17,KGS,59.3025
2026-09-17,HWC,74.645
2026-09-17,ORA,97.36
2026-09-17,LGN,55.34
2026-09-17,RSI,25.77
2026-09-17,CAVA,51.09
2026-09-17,ANF,140.48
2026-09-17,SRRK,48.91
2026-09-17,HOMB,29.77
2026-09-17,RYN,19.99
2026-09-17,WFRD,82.98
2026-09-17,CROX,123.19
2026-09-17,MBGL,19.98
2026-09-17,GBCI,44.99
2026-09-17,LKQ,23.11
2026-09-17,PEGA,35.545
2026-09-17,CGABL,16.15
2026-09-17,CMSA,19.46
2026-09-17,STEP,48.2375
2026-09-17,COGT,33.54
2026-09-17,RUSHA,49.85
2026-09-17,USAR,15.465
2026-09-17,LYFT,15.295
2026-09-17,SNDR,32.95
2026-09-17,NAVN,22.17
2026-09-17,VAL,83.105
2026-09-17,LSTR,169.94
2026-09-17,CHDN,82.665
2026-09-17,EPRT,26.6
2026-09-17,ECG,112.645
2026-09-17,MKTX,163.41
2026-09-17,DNTH,102.81
2026-09-17,JBTM,110.61
2026-09-17,CWST,89.815
2026-09-17,XMTR,99.16
2026-09-17,BGC,11.955
2026-09-17,PTCT,67.85
2026-09-17,M,21.67
2026-09-17,POR,48.05
2026-09-17,ERAS,16.15
2026-09-17,ASB,29.805
2026-09-17,RRR,53.54
2026-09-17,HRB,45.55
2026-09-17,SAIC,133.905
2026-09-17,LGND,281.39
2026-09-17,OBDC,11.37
2026-09-17,MCY,101.04
2026-09-17,ABCB,83.345
2026-09-17,STWD,15.07
2026-09-17,PI,182.56
2026-09-17,AUB,39.05
2026-09-17,CORZ,17.34
2026-09-17,FTDR,80.14
2026-09-17,SHC,19.315
2026-09-17,RLI,59.96
2026-09-17,AROC,31.36
2026-09-17,INSW,110.96
2026-09-17,PAGP,27.76
2026-09-17,EXP,179.06
2026-09-17,VRNS,47.75
2026-09-17,BYD,75.475
2026-09-17,TTAN,56.755
2026-09-17,YOU,40.435
2026-09-17,SXT,128.43
2026-09-17,PFH,15.31
2026-09-17,OZK,48.26
2026-09-17,ROAD,95.0
2026-09-17,NJR,53.67
2026-09-17,BKH,71.19
2026-09-17,ELF,91.9
2026-09-17,MUR,37.805
2026-09-17,WHD,67.56
2026-09-17,DLB,57.76
2026-09-17,CVI,53.7325
2026-09-17,EXLS,35.545
2026-09-17,GXO,46.96
2026-09-17,AGX,383.67
2026-09-17,MAIN,57.54
2026-09-17,BCPC,168.08
2026-09-17,IBP,201.585
2026-09-17,TFX,126.3
2026-09-17,SPHR,148.73
2026-09-17,MTRN,255.97
2026-09-17,RITM,9.525
2026-09-17,CORZZ,16.54
2026-09-17,DFTX,39.47
2026-09-17,NIQ,17.965
2026-09-17,MRCY,87.865
2026-09-17,RGTI,15.775
2026-09-17,FLG,12.665
2026-09-17,SIGI,88.18
2026-09-17,AX,91.725
2026-09-17,MWH,25.71
2026-09-17,NOVT,137.36
2026-09-17,CLMT,59.065
2026-09-17,PSMT,168.0
2026-09-17,SEI,67.665
2026-09-17,CNO,55.95
2026-09-17,EWTX,47.65
2026-09-17,WAY,26.935
2026-09-17,ACIW,51.11
2026-09-17,SBRA,20.165
2026-09-17,HESM,40.11
2026-09-17,VSNT,36.99
2026-09-17,ADT,7.025
2026-09-17,VSEC,182.465
2026-09-17,KRG,25.56
2026-09-17,MMSI,85.63
2026-09-17,CE,46.55
2026-09-17,BLLN,107.97
2026-09-17,WH,68.55
2026-09-17,PIPR,71.61
2026-09-17,VFC,12.865
2026-09-17,MIDD,111.51
2026-09-17,GVA,115.05
2026-09-17,NXST,163.31
2026-09-17,IRDM,47.36
2026-09-17,CWEN,30.6
2026-09-17,VSH,32.66
2026-09-17,OTF,10.915
2026-09-17,CNX,33.765
2026-09-17,FND,46.86
2026-09-17,PSN,46.695
2026-09-17,OUT,28.24
2026-09-17,LAUR,36.1
2026-09-17,OCTV,18.495
2026-09-17,WTM,2079.12
2026-09-17,LFST,12.955
2026-09-17,HAE,108.785
2026-09-17,AMTM,20.24
2026-09-17,GBTG,9.47
2026-09-17,EBC,21.63
2026-09-17,IEP,6.95
2026-09-17,MTN,138.4
2026-09-17,PBLS,40.34
2026-09-17,IOVA,10.845
2026-09-17,BETA,20.96
2026-09-17,HCC,92.73
2026-09-17,DK,79.83
2026-09-17,HLNE,88.67
2026-09-17,CAKE,97.73
2026-09-17,PECO,37.67
2026-09-17,KRMN,36.55
2026-09-17,NSIT,164.7
2026-09-17,GOLF,82.6
2026-09-17,CRC,54.27
2026-09-17,HRI,144.17
2026-09-17,OGS,76.54
2026-09-17,SON,48.6
2026-09-17,GHC,1128.56
2026-09-17,BOX,34.815
2026-09-17,ACAD,27.7
2026-09-17,FBIN,39.96
2026-09-17,FRVO,16.18
2026-09-17,UNF,263.64
2026-09-17,FFIN,33.18
2026-09-17,HGTY,13.83
2026-09-17,ENPH,35.915
2026-09-17,MRP,28.57
2026-09-17,SR,80.25
2026-09-17,REYN,22.5
2026-09-17,SKY,87.14
2026-09-17,TFSL,16.845
2026-09-17,SLM,25.13
2026-09-17,GNTX,22.395
2026-09-17,HASI,36.69
2026-09-17,CRGY,14.255
2026-09-17,CSW,287.125
2026-09-17,MC,59.67
2026-09-17,RELY,22.05
2026-09-17,AIR,115.85
2026-09-17,DAVE,365.0
2026-09-17,RDN,35.12
2026-09-17,CNR,93.5
2026-09-17,CON,36.35
2026-09-17,CUZ,28.13
2026-09-17,ACMR,66.42
2026-09-17,DOCS,25.93
2026-09-17,KBR,36.61
2026-09-17,LPX,65.95
2026-09-17,PTEN,12.085
2026-09-17,OII,46.17
2026-09-17,PAY,36.42
2026-09-17,EQPT,18.05
2026-09-17,DHCNL,18.8834
2026-09-17,NNI,127.25
2026-09-17,CHEF,111.35
2026-09-17,HCXY,24.98
2026-09-17,KVYO,15.895
2026-09-17,ALK,40.47
2026-09-17,ADPT,28.25
2026-09-17,SFBS,41.135
2026-09-17,UFPI,81.23
2026-09-17,TPC,85.195
2026-09-17,FULT,23.445
2026-09-17,BWIN,32.02
2026-09-17,TREX,43.795
2026-09-17,ENO,20.83
2026-09-17,BCO,108.06
2026-09-17,CHH,98.31
2026-09-17,OLLI,74.74
2026-09-17,BC,68.405
2026-09-17,ENVA,178.0
2026-09-17,DHCNI,18.34
2026-09-17,BDC,112.96
2026-09-17,TDW,88.59
2026-09-17,IBOC,70.74
2026-09-17,EPR,56.87
2026-09-17,AXTI,66.2599
2026-09-17,OXLCM,25.0
2026-09-17,MARA,11.205
2026-09-17,VNT,31.96
2026-09-17,OXLCZ,24.87
2026-09-17,RUM,8.705
2026-09-17,ALH,21.69
2026-09-17,CVSA,126.34
2026-09-17,RLAY,19.62
2026-09-17,ITGR,126.31
2026-09-17,AMLX,34.205
2026-09-17,HTFL,49.25
2026-09-17,GFF,94.48
2026-09-17,MYRG,274.635
2026-09-17,DIOD,92.67
2026-09-17,OXLCN,24.58
2026-09-17,NWE,69.32
2026-09-17,FELE,96.045
2026-09-17,MTH,65.045
2026-09-17,TDS,36.83
2026-09-17,FHI,56.76
2026-09-17,PARR,84.54
2026-09-17,CELC,86.39
2026-09-17,OPLN,34.595
2026-09-17,EE,37.22
2026-09-17,CVCO,547.79
2026-09-17,REGCP,23.0
2026-09-17,ONDS,7.3601
2026-09-17,BILL,49.26
2026-09-17,HP,42.02
2026-09-17,CECO,71.67
2026-09-17,UCB,34.79
2026-09-17,OXLCL,24.16
2026-09-17,ELC,19.65
2026-09-17,GEO,31.78
2026-09-17,BFH,108.81
2026-09-17,BULL,7.7175
2026-09-17,ACHR,5.3507
2026-09-17,KFY,76.165
2026-09-17,COLD,14.54
2026-09-17,TCBI,95.3
2026-09-17,CATY,62.06
2026-09-17,TNGX,24.53
2026-09-17,SEB,4310.4175
2026-09-17,ESAB,66.385
2026-09-17,TENB,37.4675
2026-09-17,SKT,35.88
2026-09-17,AQN,5.33
2026-09-17,OXLCO,23.5962
2026-09-17,CAR,115.79
2026-09-17,PRIM,75.885
2026-09-17,FSLY,25.5
2026-09-17,WSFS,79.45
2026-09-17,CBT,78.52
2026-09-17,SLGN,38.23
2026-09-17,CENX,40.81
2026-09-17,KRC,34.62
2026-09-17,CVBF,22.81
2026-09-17,ITRI,91.675
2026-09-17,LILAP,20.48
2026-09-17,DTW,19.24
2026-09-17,WK,73.56
2026-09-17,CNK,34.395
2026-09-17,LOPE,152.825
2026-09-17,AZZ,132.505
2026-09-17,FCN,144.05
2026-09-17,REGCO,21.67
2026-09-17,BRC,84.21
2026-09-17,TNL,64.5
2026-09-17,MIR,15.79
2026-09-17,CDP,34.62
2026-09-17,SEZL,116.52
2026-09-17,MDU,18.635
2026-09-17,INDB,82.44
2026-09-17,ICUI,154.725
2026-09-17,GEF,83.77
2026-09-17,SITE,88.48
2026-09-17,CRK,13.14
2026-09-17,GNW,10.205
2026-09-17,NVST,23.9
2026-09-17,USAC,26.4
2026-09-17,LMND,49.36
2026-09-17,PLNT,50.73
2026-09-17,IOND,84.64
2026-09-17,AVNT,41.39
2026-09-17,MSGE,80.24
2026-09-17,CCC,6.435
2026-09-17,SKYW,97.6
2026-09-17,IDYA,39.27
2026-09-17,WSBC,39.5
2026-09-17,SMR,8.805
2026-09-17,PLSE,52.975
2026-09-17,RHI,36.91
2026-09-17,MIAX,37.97
2026-09-17,MAT,13.175
2026-09-17,OTTR,89.14
2026-09-17,ASBA,24.8
2026-09-17,ELVN,51.0425
2026-09-17,TARS,79.4916
2026-09-17,BNL,19.37
2026-09-17,IRTC,112.38
2026-09-17,HHH,62.02
2026-09-17,RNST,40.52
2026-09-17,CNS,71.99
2026-09-17,BMI,127.68
2026-09-17,DORM,124.06
2026-09-17,UNMA,21.615
2026-09-17,BANF,109.44
2026-09-17,APLE,15.575
2026-09-17,BOOT,121.319
2026-09-17,JOE,64.345
2026-09-17,QTWO,58.67
2026-09-17,SLG,51.61
2026-09-17,PLMR,138.64
2026-09-17,SYNA,91.78
2026-09-17,FLY,21.76
2026-09-17,THO,69.665
2026-09-17,KTB,66.33
2026-09-17,BATRA,56.45
2026-09-17,MGNI,25.236
2026-09-17,ATMU,44.225
2026-09-17,MHO,142.29
2026-09-17,OPCH,24.0
2026-09-17,OGN,13.675
2026-09-17,FA,20.895
2026-09-17,CRVL,71.03
2026-09-17,LXP,60.82
2026-09-17,IRT,15.145
2026-09-17,IPAR,111.35
2026-09-17,ABG,198.54
2026-09-17,FIBK,37.18
2026-09-17,VAC,102.92
2026-09-17,CII,23.795
2026-09-17,VKTX,30.335
2026-09-17,NIC,168.52
2026-09-17,GPGI,12.145
2026-09-17,NHC,224.78
2026-09-17,OLED,76.51
2026-09-17,PDI,14.46
2026-09-17,GRAL,78.52
2026-09-17,CXW,35.42
2026-09-17,CALM,74.6
2026-09-17,PTRN,19.6778
2026-09-17,VVV,27.21
2026-09-17,BELFB,240.1
2026-09-17,PFSI,66.68
2026-09-17,LEGN,17.8
2026-09-17,AWR,86.62
2026-09-17,CORZW,10.66
2026-09-17,MWA,21.8846
2026-09-17,LUNR,14.915
2026-09-17,LRN,82.145
2026-09-17,POST,77.45
2026-09-17,NATL,46.015
2026-09-17,NHI,69.18
2026-09-17,MCHB,15.415
2026-09-17,FULTP,17.7801
2026-09-17,HIW,30.77
2026-09-17,WT,22.4
2026-09-17,BBWI,16.82
2026-09-17,FFBC,32.26
2026-09-17,DTG,16.25
2026-09-17,PVH,73.28
2026-09-17,BTU,27.71
2026-09-17,CLSK,13.065
2026-09-17,COCO,57.145
2026-09-17,AB,36.0
2026-09-17,HNI,46.4
2026-09-17,USLM,116.6225
2026-09-17,DAN,31.075
2026-09-17,HTGC,17.83
2026-09-17,FRSH,12.77
2026-09-17,ARLP,25.87
2026-09-17,LIF,40.83
2026-09-17,DYN,17.81
2026-09-17,IPGP,78.045
2026-09-17,PRK,183.665
2026-09-17,WSC,18.305
2026-09-17,NTRSO,18.11
2026-09-17,CURB,28.755
2026-09-17,SFNC,22.875
2026-09-17,GBDC,12.715
2026-09-17,FOUR,41.77
2026-09-17,DTB,15.8482
2026-09-17,CBU,62.6
2026-09-17,ACLS,106.47
2026-09-17,BATRK,51.16
2026-09-17,BFAM,67.46
2026-09-17,SBCF,33.82
2026-09-17,DNLI,20.47
2026-09-17,AD,37.575
2026-09-17,NMIH,43.21
2026-09-17,FSK,11.755
2026-09-17,EXPO,68.32
2026-09-17,ASH,70.88
2026-09-17,RCUS,25.49
2026-09-17,CSQ,20.42
2026-09-17,QS,5.22
2026-09-17,OSIS,202.7
2026-09-17,GPI,271.02
2026-09-17,NESR,31.95
2026-09-17,VCYT,40.04
2026-09-17,ATKR,94.515
2026-09-17,PII,56.085
2026-09-17,RXO,19.3
2026-09-17,SMG,54.5869
2026-09-17,BKU,44.52
2026-09-17,SXI,258.05
2026-09-17,CLDX,40.24
2026-09-17,CPK,130.97
2026-09-17,KAI,266.87
2026-09-17,BSM,14.81
2026-09-17,FRMI,4.915
2026-09-17,TNET,68.41
2026-09-17,LBRT,19.23
2026-09-17,FHB,25.725
2026-09-17,ASO,50.77
2026-09-17,FGN,24.73
2026-09-17,KNF,54.9
2026-09-17,ARQT,24.79
2026-09-17,RWTN,24.08
2026-09-17,AVAH,14.245
2026-09-17,GENVR,5.19
2026-09-17,MBX,64.5
2026-09-17,NAN,10.24
2026-09-17,FG,23.58
2026-09-17,CARG,34.62
2026-09-17,AVA,36.78
2026-09-17,UCTT,67.97
2026-09-17,SHOO,41.92
2026-09-17,DX,12.315
2026-09-17,WGS,102.37
2026-09-17,KN,35.735
2026-09-17,DKL,56.965
2026-09-17,PK,15.045
2026-09-17,PFS,23.13
2026-09-17,LFTO,17.78
2026-09-17,TMDX,86.76
2026-09-17,KBH,49.05
2026-09-17,RWTO,23.26
2026-09-17,FRPT,62.51
2026-09-17,PLUG,2.1486
2026-09-17,MMS,57.32
2026-09-17,PURR,12.6102
2026-09-17,YETI,41.065
2026-09-17,ATRC,58.7
2026-09-17,DBRG,15.89
2026-09-17,FIZZ,31.82
2026-09-17,SLDE,25.43
2026-09-17,NFEGP,519.84
2026-09-17,GRDN,46.825
2026-09-17,CBZ,54.65
2026-09-17,SLNHP,12.0
2026-09-17,APAM,36.5
2026-09-17,BOH,74.76
2026-09-17,WRBY,23.86
2026-09-17,EXTR,22.59
2026-09-17,CWT,47.65
2026-09-17,CWK,12.545
2026-09-17,ABM,49.935
2026-09-17,ARCB,130.69
2026-09-17,BANC,18.46
2026-09-17,SOUN,6.058
2026-09-17,AGYS,103.28
2026-09-17,COLM,56.82
2026-09-17,WOR,59.44
2026-09-17,AEHR,88.87
2026-09-17,NVTS,11.085
2026-09-17,GRBK,67.26
2026-09-17,SPSC,80.32
2026-09-17,RDW,11.5614
2026-09-17,GPK,9.76
2026-09-17,DXPE,186.01
2026-09-17,AMBA,65.3
2026-09-17,AVPT,13.58
2026-09-17,REZI,18.92
2026-09-17,HGV,36.935
2026-09-17,GPOR,162.07
2026-09-17,NTCT,39.35
2026-09-17,TALO,17.12
2026-09-17,DNOW,15.795
2026-09-17,MGEE,75.425
2026-09-17,TR,37.955
2026-09-17,KD,13.075
2026-09-17,LEU,144.28
2026-09-17,WTTR,20.5
2026-09-17,WING,104.2
2026-09-17,CHRN,19.45
2026-09-17,BRZE,24.83
2026-09-17,BHF,49.01
2026-09-17,BELFA,194.91
2026-09-17,CDNA,54.39
2026-09-17,UNFI,46.55
2026-09-17,NEOG,12.8662
2026-09-17,ADEA,25.44
2026-09-17,POWWP,24.14
2026-09-17,PPLI,37.54
2026-09-17,BKD,11.695
2026-09-17,PGEN,7.795
2026-09-17,ATRO,64.875
2026-09-17,FTAIM,27.155
2026-09-17,IMNM,24.48
2026-09-17,INTA,36.3
2026-09-17,MZTI,101.745
2026-09-17,TOWN,37.2
2026-09-17,POWI,49.56
2026-09-17,FUL,51.155
2026-09-17,HAYW,12.965
2026-09-17,TDC,29.49
2026-09-17,HOG,26.29
2026-09-17,AXGN,46.6275
2026-09-17,TRMK,46.93
2026-09-17,CXT,47.3375
2026-09-17,MGRC,111.52
2026-09-17,NRIX,26.235
2026-09-17,ALRM,55.2
2026-09-17,DGII,71.315
2026-09-17,FBK,54.08
2026-09-17,APPN,37.715
2026-09-17,KWR,156.75
2026-09-17,BHE,75.01
2026-09-17,NMFCZ,25.33
2026-09-17,IRON,69.97
2026-09-17,NOG,25.21
2026-09-17,NBTB,51.69
2026-09-17,MAN,57.75
2026-09-17,ACHC,28.73
2026-09-17,CALY,14.945
2026-09-17,AKR,19.39
2026-09-17,ASST,28.465
2026-09-17,PENG,51.72
2026-09-17,CUBI,78.29
2026-09-17,ZIONP,18.083
2026-09-17,HTO,62.83
2026-09-17,VC,98.305
2026-09-17,GDV,29.06
2026-09-17,BEAM,25.34
2026-09-17,GCMG,12.89
2026-09-17,CHTRP,22.8
2026-09-17,BANR,71.19
2026-09-17,BCC,74.74
2026-09-17,FBNC,62.85
2026-09-17,BBT,31.02
2026-09-17,PRVA,20.32
2026-09-17,MLYS,29.32
2026-09-17,EMAT,4.16
2026-09-17,MFAN,25.18
2026-09-17,FIVN,34.57
2026-09-17,MFAO,25.16
2026-09-17,FRME,41.12
2026-09-17,BRVE,28.565
2026-09-17,VECO,42.005
2026-09-17,HWKN,122.94
2026-09-17,NMRK,14.15
2026-09-17,COHU,54.05
2026-09-17,KALU,156.43
2026-09-17,OUST,35.45
2026-09-17,EEFT,68.28
2026-09-17,CENT,40.73
2026-09-17,OPEN,2.625
2026-09-17,TTAM,13.81
2026-09-17,WDFC,189.635
2026-09-17,NN,15.04
2026-09-17,AAP,42.0
2026-09-17,DRH,12.385
2026-09-17,UE,20.07
2026-09-17,BKV,23.093
2026-09-17,FCPT,23.0
2026-09-17,SKWD,56.74
2026-09-17,DCO,166.77
2026-09-17,GPCR,35.1605
2026-09-17,CLOV,4.72
2026-09-17,NEO,19.51
2026-09-17,BUSE,30.32
2026-09-17,ARR,14.98
2026-09-17,LPG,58.5
2026-09-17,AEO,14.92
2026-09-17,VRDN,22.05
2026-09-17,SUPN,42.945
2026-09-17,VERA,34.61
2026-09-17,WLY,48.98
2026-09-17,HRMY,42.61
2026-09-17,SYBT,79.72
2026-09-17,LIFE,38.81
2026-09-17,WLYB,48.74
2026-09-17,RH,129.66
2026-09-17,ANDE,72.0
2026-09-17,UPST,25.0
2026-09-17,WAFD,32.82
2026-09-17,HURN,152.5
2026-09-17,SHAK,56.68
2026-09-17,IVT,31.08
2026-09-17,AMC,2.715
2026-09-17,NWL,5.685
2026-09-17,AGM,222.8
2026-09-17,DJT,8.6938
2026-09-17,WSBCO,25.1701
2026-09-17,MBIN,52.53
2026-09-17,PAYO,7.12
2026-09-17,VVX,76.755
2026-09-17,PLUS,91.92
2026-09-17,PBI,17.37
2026-09-17,ROG,133.14
2026-09-17,AMR,187.5
2026-09-17,BGR,17.415
2026-09-17,PENN,17.61
2026-09-17,RVMDW,11.0
2026-09-17,NGVT,68.56
2026-09-17,MFICL,25.165
2026-09-17,UNIT,9.625
2026-09-17,NKTR,68.25
2026-09-17,LTC,43.21
2026-09-17,SLS,11.51
2026-09-17,HCI,186.63
2026-09-17,OCUL,10.545
2026-09-17,RAMP,38.0
2026-09-17,ADAMM,25.68
2026-09-17,VOYG,37.11
2026-09-17,KMT,30.07
2026-09-17,SAH,72.49
2026-09-17,IOSP,92.435
2026-09-17,PHIN,62.07
2026-09-17,NCNO,21.505
2026-09-17,LASR,39.39
2026-09-17,RGTIW,6.8
2026-09-17,BXMT,13.45
2026-09-17,NWBI,15.445
2026-09-17,ADAMI,24.92
2026-09-17,TRN,28.32
2026-09-17,GENB,17.5601
2026-09-17,ADAML,25.075
2026-09-17,EFSC,62.07
2026-09-17,COTY,2.55
2026-09-17,PVLA,155.57
2026-09-17,PATK,69.78
2026-09-17,STUB,5.855
2026-09-17,HLIO,67.7
2026-09-17,CALX,35.355
2026-09-17,ALGT,81.28
2026-09-17,MCRI,123.95
2026-09-17,CNXN,87.785
2026-09-17,HTH,38.655
2026-09-17,BCRX,8.65
2026-09-17,TRVI,15.49
2026-09-17,ADAMN,24.53
2026-09-17,PMTU,25.26
2026-09-17,CC,14.63
2026-09-17,CENTA,35.095
2026-09-17,ADUS,117.6
2026-09-17,PBH,46.28
2026-09-17,ASAN,9.575
2026-09-17,SRPT,20.755
2026-09-17,DBD,64.55
2026-09-17,NOVTU,57.8
2026-09-17,VIA,26.81
2026-09-17,FIGS,13.06
2026-09-17,WERN,36.14
2026-09-17,MPT,3.625
2026-09-17,ZBIO,33.21
2026-09-17,FLYW,17.76
2026-09-17,UFPT,278.5
2026-09-17,MTX,69.07
2026-09-17,MD,26.4
2026-09-17,FCF,21.2
2026-09-17,PTON,4.88
2026-09-17,BUSEP,25.9
2026-09-17,NUVB,6.08
2026-09-17,ECPG,100.41
2026-09-17,BFLY,7.98
2026-09-17,INSP,73.39
2026-09-17,WHR,32.49
2026-09-17,ALMR,30.455
2026-09-17,PGNY,27.465
2026-09-17,KOD,33.46
2026-09-17,UAA,4.895
2026-09-17,PRCH,15.93
2026-09-17,LCII,86.35
2026-09-17,DV,13.475
2026-09-17,PRDO,33.15
2026-09-17,BTX,8.7782
2026-09-17,VCEL,40.355
2026-09-17,RUN,8.575
2026-09-17,SRCE,85.735
2026-09-17,SHO,11.085
2026-09-17,GNL,8.885
2026-09-17,UTZ,14.275
2026-09-17,NWN,48.76
2026-09-17,INVX,29.34
2026-09-17,UA,4.77
2026-09-17,BKE,39.74
2026-09-17,ALG,168.1
2026-09-17,NGL,16.39
2026-09-17,TBBK,50.13
2026-09-17,RAPP,42.595
2026-09-17,ZD,59.325
2026-09-17,PRLB,85.0
2026-09-17,WU,6.5172
2026-09-17,PEB,17.98
2026-09-17,PLPC,414.855
2026-09-17,AGIO,33.97
2026-09-17,HUBG,33.13
2026-09-17,CIMN,25.1201
2026-09-17,MFP,44.715
2026-09-17,STC,66.23
2026-09-17,ALKT,18.9
2026-09-17,CHCO,143.74
2026-09-17,TILE,34.82
2026-09-17,SDGR,26.825
2026-09-17,ADMA,8.945
2026-09-17,COAG,42.885
2026-09-17,ATEN,27.56
2026-09-17,BLKB,44.01
2026-09-17,SPB,86.72
2026-09-17,ICHR,53.165
2026-09-17,HYMC,21.335
2026-09-17,DRVN,12.05
2026-09-17,UMBFO,26.17
2026-09-17,VERX,12.25
2026-09-17,TIC,9.105
2026-09-17,UWMC,1.235
2026-09-17,SHAZ,55.3
2026-09-17,FTRE,20.815
2026-09-17,HMN,48.86
2026-09-17,SFB,19.3
2026-09-17,GSHD,55.48
2026-09-17,TH,19.77
2026-09-17,BLBD,62.11
2026-09-17,KYN,14.42
2026-09-17,ALHC,9.455
2026-09-17,BHVN,12.94
2026-09-17,ZYME,27.51
2026-09-17,OLN,17.12
2026-09-17,LIME,29.99
2026-09-17,DHC,8.035
2026-09-17,BRSL,10.505
2026-09-17,EZPW,31.525
2026-09-17,INOD,56.3356
2026-09-17,CTRI,19.17
2026-09-17,XRAY,9.655
2026-09-17,NSP,50.17
2026-09-17,ABXL,25.6595
2026-09-17,QUBT,8.42
2026-09-17,MRVI,7.335
2026-09-17,HOS,8.565
2026-09-17,RVT,17.56
2026-09-17,SNDA,39.36
2026-09-17,CDZIP,22.29
2026-09-17,VIR,11.15
2026-09-17,RXRX,3.5214
2026-09-17,SONO,15.9
2026-09-17,TY,34.6
2026-09-17,GRC,71.2
2026-09-17,SEPN,40.09
2026-09-17,GCT,52.3884
2026-09-17,NEXT,7.025
2026-09-17,GEL,15.275
2026-09-17,KSS,16.44
2026-09-17,GTY,30.075
2026-09-17,FLOC,20.595
2026-09-17,GABC,49.3
2026-09-17,NHPBP,25.39
2026-09-17,LMAT,80.86
2026-09-17,FSUN,39.675
2026-09-17,HAPN,16.01
2026-09-17,PDFS,43.69
2026-09-17,PRGO,13.29
2026-09-17,STOK,28.58
2026-09-17,NTST,18.14
2026-09-17,DXC,11.52
2026-09-17,RBCAA,93.72
2026-09-17,MNR,10.99
2026-09-17,NBHC,41.15
2026-09-17,ASTH,36.935
2026-09-17,VSTS,13.86
2026-09-17,HWCPZ,21.5999
2026-09-17,LIND,27.85
2026-09-17,XNCR,24.56
2026-09-17,WKC,35.66
2026-09-17,SBET,8.365
2026-09-17,STRA,81.55
2026-09-17,WMK,73.1
2026-09-17,EPAC,35.26
2026-09-17,MIY,12.1
2026-09-17,DCOM,40.575
2026-09-17,BLFS,36.59
2026-09-17,NTLA,12.77
2026-09-17,SMA,32.28
2026-09-17,HOPE,13.98
2026-09-17,JSM,17.88
2026-09-17,ACVA,10.465
2026-09-17,LOB,38.39
2026-09-17,SGRY,13.535
2026-09-17,SAM,172.075
2026-09-17,OCFC,18.23
2026-09-17,TRNZ,25.055
2026-09-17,TRNI,25.05
2026-09-17,WTFCN,26.09
2026-09-17,LCID,4.465
2026-09-17,STBA,49.84
2026-09-17,PDO,11.975
2026-09-17,PGY,21.06
2026-09-17,CCS,61.54
2026-09-17,MUJ,11.76
2026-09-17,CNXC,28.645
2026-09-17,PSNL,16.365
2026-09-17,AFGB,21.06
2026-09-17,HE,10.105
2026-09-17,AI,10.855
2026-09-17,OZKAP,15.335
2026-09-17,GLP,50.9371
2026-09-17,DEI,10.295
2026-09-17,TRIN,18.185
2026-09-17,WS,33.8
2026-09-17,IDT,69.19
